    210,   15.7490101,  -11.8935575,   2.55147624
    211,   16.4990597,  -10.9041548,   2.42159724
    212,   18.3242569,  -8.52366447,   1.06649995
    213,    18.199295,  -7.53169441,  0.684195638
    214,   18.2611275,  -8.02055454, -0.317164719
    215,   18.3176842,  -8.46769333,  -1.23306715
    216,   14.4449644,  -10.3437586,   1.12571824
    217,   18.9992485,   4.89637184,  0.341109753
    218,         18.5,   5.26921272, -0.293121427
    219,   17.9998665,   4.89689875,  0.341163665
    220,   16.4998474,   4.52520609,  0.390282929
    221,   15.9998674,    4.8969903,  0.341084242
    222,   15.4998865,   5.26877451,  0.291885555
    223,   14.4998865,   5.26875925,  0.291382879
    224,   14.0004873,   4.89649916,  0.340139836
    225,   13.4998865,   5.26874447,  0.290880203
    226,         12.5,   5.26941681, -0.294673681
    227,   10.9998865,   5.26870632,  0.289623469
    228,   10.6967897,   6.02244234, -0.196247891
    229,          11.,   5.26949358,  -0.29525578
    230,   9.99986839,    4.8968997,  0.338068098
    231,   11.8347454,   4.85485029,  0.344530016
    232,   12.4998865,   5.26872921,  0.290377498
    233,         13.5,   5.26936579, -0.294285625
    234,   14.0006189,   4.89708757, -0.343099326
    235,   13.5024748,   4.52578211,  -0.39217931
    236,         12.5,   4.52583313,  -0.39256832
    237,   13.5023232,   4.52516079,  0.388776094
    238,   14.4998484,   4.52517557,  0.389277548
    239,   15.4998484,   4.52519083,  0.389780253
    240,         17.5,   5.26921272, -0.293121427
    241,         15.5,   4.52568007, -0.391404152
    242,          15.,   4.89749718, -0.342650861
    243,         14.5,   5.26931477, -0.293897569
    244,         14.5,   4.52573109, -0.391792208
    245,   13.0004854,   4.89740419,  0.339515984
    246,   11.8348799,   4.85558224,  -0.34941864
    247,    13.000618,   4.89805889, -0.343366235
    248,   19.4998856,   5.26859093,  0.292044371
    249,    22.896616,   7.49569082,  -7.34855776e-09
    250,   22.6001205,   6.75943375, -0.0969301164
    253,       18.375,  -8.92084217,  -2.16127753
    254,         18.5,  -9.91228676,  -2.29180384
    255,       18.625,  -10.9037313,   -2.4223299
    256,   18.5562401,  -10.3603096,   -1.1693126
    257,   18.4922676,  -9.85473919, -0.0035733257
    258,   18.4378567,  -9.42475128,  0.993320704
    259,   18.4991112,   -9.9128418,   2.29084182
    260,   17.4960327,  -10.3450184,   2.34786272
    261,   18.6240597,   -10.904295,   2.42135382
    262,   17.6240597,  -10.9042292,    2.4214685
    263,   18.7490101,  -11.8936949,   2.55159521
    264,   17.2490101,  -11.8935957,   2.55176735
    265,         12.5,   3.78224945, -0.490462989
    266,   11.5988913,   3.78229547, -0.490812659
    267,   11.5987015,   3.78154826,  0.485713869
    268,   12.4998484,   4.52514553,  0.388272166
    269,   11.3004074,   4.52236319,  0.388033152
    270,   10.5029774,   4.52317095, -0.393707246
    271,          10.,   4.89775276, -0.344591171
    272,    11.300559,   4.52312994, -0.393397719
    273,   15.4960194,  -9.35257435,  -2.21851254
    274,   15.5030565,  -10.3444777,   -2.3490963
    275,         16.5,  -9.85032177,  -2.28364587
    276,   14.5676718,  -9.37387466,  -1.11509919
    277,    16.499115,  -9.85074425,   2.28291321
    278,   15.4951582,  -9.35306358,   2.21688557
    279,   14.3743153,  -10.9040346,   1.10916293
    280,   14.8739595,  -12.8870687,   2.68183303
    281,   14.1239595,  -12.8870802,   2.68145585
    282,   14.1355038,  -12.7966862,    1.7438004
    283,   13.9994984,  -13.8758984,   2.81157351
    284,    18.553688,  -10.3438635,   1.12651539
    285,   14.9998674,   4.89697504,  0.340581566
    286,   10.6967144,   6.02163506,  0.190345466
    287,   10.9018202,   6.75339413, 0.0941110253
    288,   11.6995201,   6.01230049,  0.192080468
    289,   10.3998795,   6.75974512, -0.0992973521
    290,   10.9018574,   6.75418758, -0.0998308212
    291,    10.103384,   7.49601746, -0.00248230482
    292,   11.6995945,    6.0130415, -0.197089657
    293,   8.99984932,   4.52232838,  0.386876673
    294,   17.5039825,  -9.35262489,  -2.21812296
    295,   17.4969444,  -10.3445292,  -2.34870958
    296,      18.4319,  -9.37397289,  -1.11434937
    297,   17.5031204,  -9.35311508,   2.21727514
    298,   18.6243153,  -10.9041424,    1.1099875
    299,   18.1239586,  -12.8871517,   2.68246365
    300,   18.8739586,  -12.8872013,   2.68237758
    301,   18.8627834,  -12.7968063,   1.74471772
    302,   18.9983196,  -13.8760262,   2.81254339
    303,   10.5028257,   4.52235079,  0.387632221
